TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2020,6025.244
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2021,7181.656
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Foregående års priser,2022,7234.8330000000005
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1966,391.37199999999996
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1967,380.93199999999996
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1968,416.54799999999994
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1969,453.37600000000003
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1970,505.27000000000004
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1971,607.273
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1972,702.6759999999999
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1973,804.576
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1974,1030.604
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1975,963.2390000000001
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1976,1015.068
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1977,1106.228
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1978,1168.851
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1979,1529.237
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1980,1626.743
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1981,1895.8460000000002
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1982,1835.0400000000002
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1983,1545.936
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1984,1840.479
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1985,2028.8519999999999
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1986,2237.008
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1987,2408.009
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1988,2643.668
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1989,2676.983
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1990,3263.085
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1991,3353.1919999999996
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1992,2630.158
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1993,2976.59
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1994,3628.092
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1995,2590.1659999999997
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1996,2679.0099999999998
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1997,3218.311
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1998,3580.7810000000004
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,1999,3585.4079999999994
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2000,3725.0629999999996
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2001,3274.9210000000003
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2002,3514.427
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2003,3621.199
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2004,3318.62
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2005,3618.935
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2006,3567.2970000000005
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2007,3881.191
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2008,4059.8210000000004
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2009,4659.592
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2010,4360.087
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2011,4554.962
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2012,4226.75
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2013,4351.307
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2014,4461.794000000001
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2015,4590.339
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2016,4741.831
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2017,5933.714
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2018,6110.896
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2019,5858.054000000001
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2020,6134.581
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2021,7240.0779999999995
Dansk produktion,Privat,100010 Slagterier- (Anvendelse),Løbende priser,2022,8557.252
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1967,426.701
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1968,485.848
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1969,519.43
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1970,539.191
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1971,623.371
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1972,751.035
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1973,691.5310000000001
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1974,839.974
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1975,926.888
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1976,1181.467
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1977,1305.8410000000001
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1978,1402.68
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1979,1512.6319999999998
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1980,2033.2269999999996
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1981,2114.474
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1982,2494.9939999999997
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1983,2808.0820000000003
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1984,2915.1639999999998
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1985,2913.149
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1986,3051.426
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1987,3290.5240000000003
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1988,2556.0199999999995
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1989,2797.2580000000003
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1990,3306.134
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1991,3310.795
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1992,3383.5570000000002
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1993,3376.9849999999997
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1994,3600.909
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1995,3738.77
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1996,3146.854
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1997,2932.8750000000005
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1998,3340.225
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,1999,3506.084
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2000,3080.431
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2001,3457.476
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2002,3042.041
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2003,3481.409
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2004,3368.0609999999997
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2005,4623.371
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2006,5308.211
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2007,4443.8589999999995
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2008,4216.6050000000005
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2009,4739.619000000001
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2010,4086.1060000000007
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2011,5579.365
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2012,5659.879999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2013,5726.5960000000005
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2014,6082.656
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2015,6035.021
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2016,6910.735999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2017,6857.618
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2018,6820.784
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2019,6826.168
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2020,7979.629999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2021,7241.366
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Foregående års priser,2022,8032.633999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1966,410.323
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1967,465.86899999999997
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1968,496.12
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1969,542.01
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1970,575.0719999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1971,667.2259999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1972,788.0889999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1973,774.0039999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1974,1013.3319999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1975,1035.286
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1976,1249.315
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1977,1354.4189999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1978,1511.474
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1979,1640.3950000000002
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1980,2265.5789999999997
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1981,2383.4869999999996
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1982,2718.198
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1983,3020.726
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1984,3059.791
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1985,3030.5710000000004
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1986,2938.604
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1987,3296.411
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1988,2623.3849999999998
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1989,3009.647
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1990,3392.8630000000003
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1991,3304.831
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1992,3452.02
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1993,3332.7419999999997
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1994,3716.2180000000003
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1995,3828.063
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1996,3136.2410000000004
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1997,2987.4530000000004
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1998,3449.938
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,1999,3509.374
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2000,3099.84
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2001,3649.788
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2002,3043.6620000000003
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2003,3464.435
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2004,3403.495
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2005,4844.585
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2006,5343.213999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2007,4528.639
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2008,4396.356
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2009,4701.211
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2010,4305.687
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2011,5797.543
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2012,5815.369000000001
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2013,5688.264999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2014,6111.789
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2015,5836.652
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2016,6731.323
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2017,6948.149
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2018,6780.147999999999
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2019,6898.1630000000005
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2020,8067.132
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2021,7940.638
Dansk produktion,Privat,100030 Mejerier- (Anvendelse),Løbende priser,2022,9509.331
Dansk produktion,Privat,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1967,110167.889
Dansk produktion,Privat,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1968,119961.855
Dansk produktion,Privat,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1969,134716.58900000004
Dansk produktion,Privat,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1970,148153.129
Dansk produktion,Privat,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1971,163250.017
Dansk produktion,Privat,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1972,182419.632
Dansk produktion,Privat,"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1973,204715.919
