ANVENDELSE,TID,P_Mtot,M_tot,P_KL,KL,P_JKL,JKL,P_MDtot,MD_tot,P_MFtot,MF_tot
01000,2019,0.9875042937284718,52681.07524229599,0.9471105064822434,33260.790618486506,0.9659763199289099,48531.67478326459,1.0091827979631847,39369.00339580439,1.0045759494976387,11118.836764493191
01000,2020,1.0,53402.83500000001,1.0,32926.27538974321,1.0,48195.83922619322,1.0,41742.615000000005,1.0,10520.221000000001
01000,2021,1.113635301654538,51862.63933461097,0.9783869035245625,32645.66670953903,0.9975130153956764,47743.07283278903,1.0493367808088063,41587.533,1.1760278241960092,10918.842
01000,2022,1.3658064784287394,52153.99408703017,1.0666987868978988,32114.780473185398,1.0873869658793986,47162.5575663991,1.2425342417030503,42512.46865245269,1.5966176336383697,10684.742946954028
10120,1967,0.2431130261101153,57424.458999069386,,,,,0.22829084685080667,55401.38018877961,0.27279702425035557,5607.733457517751
10120,1968,0.23851197637142604,60414.06900909933,,,,,0.23067539432304887,58151.494828331044,0.27736088351036275,5183.98983231635
10120,1969,0.24598508202093256,62522.299619337275,,,,,0.25003527114360735,57351.60457327593,0.2812126747629771,5452.268470090519
10120,1970,0.2555687269415254,67746.77875185202,,,,,0.2711883601846868,59635.21439115663,0.2926899715436252,6453.784494350031
10120,1971,0.24521510517654557,73500.74534365968,,,,,0.27400156230048467,62630.40931562472,0.2949780029202162,6666.866615582546
10120,1972,0.2587440694352143,78564.21229043798,,,,,0.29930905484388604,63973.34691390186,0.31676505275694167,6431.527033265365
10120,1973,0.32751979515900703,82192.11601219668,,,,,0.3867810661167062,63352.98479322747,0.34063753513782796,7448.953031477656
10120,1974,0.3491903375825904,85685.21170183647,,,,,0.40922839010607925,65119.521627256036,0.44522136557655584,7545.06692564012
10120,1975,0.36411885712443065,84789.95909143351,,,,,0.435184812754308,64844.06664239837,0.4407495935053881,7047.094417710517
10120,1976,0.4032144429197653,89629.12572849322,,,,,0.4823958363518763,67192.18856681147,0.46406836524694295,8267.63099432207
10120,1977,0.4329082788773817,92939.83959913164,,,,,0.5159903148516042,69361.7553854533,0.5240294757255385,8184.171308421285
10120,1978,0.45992446625492983,96261.40866239565,,,,,0.5494492834155271,72062.41266503958,0.5135053600791566,8961.51307805363
10120,1979,0.4614611584853027,105690.94083690549,,,,,0.5466743984980351,78931.56167282103,0.5604062954411484,9747.481504824842
10120,1980,0.5145802411273805,110097.15584080454,,,,,0.6062424667206594,83264.81197045413,0.6131602221271214,9902.750995385262
10120,1981,0.6020409641797765,107517.471154456,,,,,0.6882611825051739,83680.29094764043,0.684851758441492,10099.114026865536
10120,1982,0.671426661109625,103062.59939937321,,,,,0.7656995175063663,80229.55297146211,0.75027392336935,10231.990958082139
10120,1983,0.699243831399219,99139.71906092016,,,,,0.7913960195831747,77401.50756919765,0.7929447679122872,9945.690190709935
10120,1984,0.7412798782389158,101401.48303846658,,,,,0.8374219475145327,78812.25133385298,0.8828470133453801,10549.758745523812
10120,1985,0.7348038103566565,107339.5944445588,,,,,0.8350918405117376,83060.99237838866,0.8732895574089804,11069.996106082588
10120,1986,0.6891554824008516,114713.17724207995,,,,,0.7893590540747346,88172.47568229002,0.7892010195201384,12001.754642637412
10120,1987,0.6610334267356757,115238.84559995244,,,,,0.7649672042220546,87778.04934564029,0.7673823572010889,12640.32578932248
10120,1988,0.6886597509973037,112540.81988639911,,,,,0.7961463615204447,85861.17239731252,0.7643826742185958,12671.339012100761
10120,1989,0.7596988001775836,111155.11960827195,,,,,0.8683231199098759,84341.67917537566,0.7913269301994402,13530.638970294422
10120,1990,0.7308159288722607,116914.66568312116,,,,,0.8289259664692864,88244.37037672446,0.7815030870219983,15101.829021524754
10120,1991,0.7306322835889962,116466.85878976065,,,,,0.8160896899291528,87425.11868541535,0.7853126390627565,16808.012940875626
