TILGANG2,ANVENDELSE,TID,P_M,M
10120,10120,1968,0.23072981353456254,15492.226163801077
10120,10120,1969,0.25019532007693285,15619.938840084622
10120,10120,1970,0.26789596114890246,16686.350832646236
10120,10120,1971,0.26471761486787804,18135.93398985739
10120,10120,1972,0.28918139176538765,19461.70371154601
10120,10120,1973,0.3898986958160123,18246.71338474413
10120,10120,1974,0.420106723417111,19625.61222448864
10120,10120,1975,0.442083740204847,18897.484354188695
10120,10120,1976,0.48503583863426597,20646.75070127067
10120,10120,1977,0.520119969030485,22399.818360881996
10120,10120,1978,0.5558576952604314,23162.679659897833
10120,10120,1979,0.5414526076393318,28370.52176466207
10120,10120,1980,0.5903951851100813,30507.886944644906
10120,10120,1981,0.6689842360767125,31087.488754208916
10120,10120,1982,0.7408291853330013,26328.72865646793
10120,10120,1983,0.7673966118149865,21302.298472067665
10120,10120,1984,0.8345790296286614,22334.156360485846
10120,10120,1985,0.8323339726555893,26844.88350631557
10120,10120,1986,0.7712697018978916,29101.201736123876
10120,10120,1987,0.7406789354017331,29203.463566278013
10120,10120,1988,0.7519272953404016,29191.534894814045
10120,10120,1989,0.8165380129982629,28020.92819685802
10120,10120,1990,0.7855523627088095,30716.19687007557
10120,10120,1991,0.7687694809199539,29680.88285243819
10120,10120,1992,0.7811538305311886,31937.545492780755
10120,10120,1993,0.7194903116128082,35098.6028029242
10120,10120,1994,0.7396612110774682,33865.24085319704
10120,10120,1995,0.7407304775444504,33994.064744565294
10120,10120,1996,0.7420104518590607,28600.536010936292
10120,10120,1997,0.7557717920206075,26902.595383647124
10120,10120,1998,0.7288055079976716,28888.813584113308
10120,10120,1999,0.6852805508120208,25974.616948894472
10120,10120,2000,0.7079247294039659,27511.084130260344
10120,10120,2001,0.7437630631737616,28490.929572618574
10120,10120,2002,0.7390540264700104,28335.129281257214
10120,10120,2003,0.7247424730327062,30666.974454739386
10120,10120,2004,0.7371103440240544,31399.96064309326
10120,10120,2005,0.7815007771914665,33278.16294849368
10120,10120,2006,0.7893468660993993,34384.82661386337
10120,10120,2007,0.8358067516778896,34587.116960275445
10120,10120,2008,0.885783746378991,33954.94307652597
