TILGANG2,ANVENDELSE,TID,P_M,M
100010,010000,2013,1.025189611263496,84.2801866054418
100010,010000,2014,0.9423590614190517,86.00369189466971
100010,010000,2015,0.8525304674959697,144.06101169998925
100010,010000,2016,0.8745118434495561,149.58173915109487
100010,010000,2017,0.8986157336674279,158.63676608807762
100010,010000,2018,0.8713531831732324,149.60608058275744
100010,010000,2019,0.8603349450237499,514.7025539993333
100010,010000,2020,1.0,571.7470075897977
100010,010000,2021,1.1491774402518837,524.5310473581358
100010,010000,2022,1.6487457652255466,525.7201200404457
100010,100010,1967,0.32172069261069464,3201.35971959829
100010,100010,1968,0.315405026916325,3880.679111215604
100010,100010,1969,0.3548368357745928,3758.499799657946
100010,100010,1970,0.37934209177163464,3972.0172958055327
100010,100010,1971,0.36474553960313244,4488.102351099368
100010,100010,1972,0.4134797380146058,4833.326277872543
100010,100010,1973,0.5884496208353017,4135.375947715984
100010,100010,1974,0.5620704248560492,4571.422387617377
100010,100010,1975,0.6059741091704111,3896.2146468314477
100010,100010,1976,0.7020990236329872,4128.72146597443
100010,100010,1977,0.733224346630834,4572.744872068551
100010,100010,1978,0.7899927863853923,4755.255199875444
100010,100010,1979,0.7341723895998968,7139.056599117912
100010,100010,1980,0.8048111948839118,7825.603208050861
