TILGANG1,TILGANG2,ANVENDELSE,PRISENHED,TID,INDHOLD
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2015,-1409.086
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2015,7971.308
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2015,7915.288
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2015,20103.614
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,2015,21988.914
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,2015,12800.703
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,2015,16003.156
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Løbende priser,1994,2902.359
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Foregående års priser,1994,2765.095
Dansk produktion,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1994,445.982
Dansk produktion,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1994,469.928
Dansk produktion,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,1994,185.891
Dansk produktion,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1994,193.764
Dansk produktion,100030 Mejerier-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,1994,2106.812
Dansk produktion,100030 Mejerier-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,1994,2151.277
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2005,0.0
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2005,0.0
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Løbende priser,2005,5466.991
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Foregående års priser,2005,5510.052
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),Løbende priser,2015,1221.185
Import inkl. told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),Foregående års priser,2015,1242.558
Import inkl. told,100010 Slagterier-(Tilgang),Lagre - (Anvendelse),Løbende priser,2015,9.607
Import inkl. told,100010 Slagterier-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2015,9.742
Import inkl. told,100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2015,50.95
Import inkl. told,100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2015,52.483
Import inkl. told,100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2015,3155.721
Import inkl. told,100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,2015,3086.16
Import inkl. told,100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,2015,9.299
Import inkl. told,100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,2015,9.86
Told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),Løbende priser,2005,10.73
Told,100010 Slagterier-(Tilgang),Eksport - (Anvendelse),Foregående års priser,2005,9.747
Told,100010 Slagterier-(Tilgang),Lagre - (Anvendelse),Løbende priser,2005,0.791
Told,100010 Slagterier-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2005,0.718
Told,100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2005,0.001
Told,100010 Slagterier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2005,0.001
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,1994,7797.222
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,1994,7800.353
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Løbende priser,1994,364.293
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Foregående års priser,1994,447.867
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,1994,8097.589
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,1994,8095.673
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,1994,20354.553
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,1994,20038.874
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,1994,11078.21
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,1994,11261.627
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,2005,53297.89
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2005,57691.634
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,2005,-92.697
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2005,-84.784
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2005,1.217
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2005,1.23
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Løbende priser,2005,2562.188
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Foregående års priser,2005,2474.542
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),Løbende priser,2005,14109.98
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),Foregående års priser,2005,14246.936
Dansk produktion,100030 Mejerier-(Tilgang),Lagre - (Anvendelse),Løbende priser,2005,222.216
Dansk produktion,100030 Mejerier-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2005,218.985
Dansk produktion,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2005,214.039
Dansk produktion,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2005,195.4
Dansk produktion,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2005,23.822
Dansk produktion,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,2005,23.863
Dansk produktion,100030 Mejerier-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,2005,3530.16
Dansk produktion,100030 Mejerier-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,2005,3497.151
Told,100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2005,26.867
Told,100010 Slagterier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,2005,24.404
Told,100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,2005,0.03
Told,100010 Slagterier-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,2005,0.027
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,2005,9214.192
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,2005,9482.036
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Løbende priser,2005,337.048
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2005,626.144
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2005,5239.524
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2005,6681.593
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2005,20206.329
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,2005,19727.754
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,2005,10075.863
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,2005,10587.231
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,2009,26566.609
Dansk produktion,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2009,28697.735
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,2009,131.326
Dansk produktion,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2009,128.206
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2009,0.0
Dansk produktion,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2009,0.0
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Løbende priser,2009,5843.023
Dansk produktion,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Foregående års priser,2009,5992.848
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,2009,58467.33
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2009,61404.598
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,2009,169.472
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2009,169.584
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2009,0.014
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2009,0.016
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Løbende priser,2009,2862.385
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Foregående års priser,2009,2741.809
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),Løbende priser,2009,15018.948
Dansk produktion,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),Foregående års priser,2009,16492.864
Dansk produktion,100030 Mejerier-(Tilgang),Lagre - (Anvendelse),Løbende priser,2009,-466.232
Dansk produktion,100030 Mejerier-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2009,-506.777
Dansk produktion,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2009,161.257
Dansk produktion,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2009,232.886
Dansk produktion,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2009,23.58
Dansk produktion,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,2009,26.806
Dansk produktion,100030 Mejerier-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,2009,3735.713
Dansk produktion,100030 Mejerier-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,2009,4049.041
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,2015,13382.688
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2015,13089.553
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,2015,10.148
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2015,10.149
Told,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,2005,215.943
Told,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2005,196.149
Told,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,2005,0.0
Told,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2005,0.0
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,2009,13329.887
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,2009,12144.924
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Løbende priser,2009,449.138
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2009,403.268
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2015,0.057
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2015,0.06
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Løbende priser,2015,4023.25
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Foregående års priser,2015,4048.299
Import inkl. told,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,2015,6047.133
Import inkl. told,100030 Mejerier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2015,6460.998
Import inkl. told,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,2015,0.0
Import inkl. told,100030 Mejerier-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2015,0.0
Told,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2005,0.0
Told,100030 Mejerier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2005,0.0
Told,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Løbende priser,2005,65.115
Told,100030 Mejerier-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Foregående års priser,2005,59.146
Dansk produktion,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,1994,40285.281
Dansk produktion,100010 Slagterier-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,1994,39680.585
Dansk produktion,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,1994,75.303
Dansk produktion,100010 Slagterier-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,1994,71.018
Dansk produktion,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,1994,0.018
Dansk produktion,100010 Slagterier-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,1994,0.019
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2009,6650.777
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2009,7511.716
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2009,18084.827
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,2009,18503.626
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,2009,10323.925
Dansk produktion,010000 Landbrug og gartneri-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,2009,12996.833
Told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Løbende priser,2005,26.686
Told,010000 Landbrug og gartneri-(Tilgang),"Anvendelse, i alt-(Anvendelse)",Foregående års priser,2005,24.24
Told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Løbende priser,2005,0.024
Told,010000 Landbrug og gartneri-(Tilgang),Faste bruttoinvesteringer ialt - (Anvendelse),Foregående års priser,2005,0.022
Told,010000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Løbende priser,2005,0.003
Told,010000 Landbrug og gartneri-(Tilgang),"Offentligt forbrug, i alt-(Anvendelse)",Foregående års priser,2005,0.003
Told,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),Løbende priser,2005,9.821
Told,100030 Mejerier-(Tilgang),Eksport - (Anvendelse),Foregående års priser,2005,8.921
Dansk produktion,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Løbende priser,1994,6728.076
Dansk produktion,100010 Slagterier-(Tilgang),Husholdningernes forbrugsudgifter (Anvendelse),Foregående års priser,1994,6478.594
Told,100030 Mejerier-(Tilgang),Lagre - (Anvendelse),Løbende priser,2005,1.795
Told,100030 Mejerier-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2005,1.631
Told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2005,0.017
Told,100030 Mejerier-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2005,0.016
Told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2005,0.004
Told,100030 Mejerier-(Tilgang),100010 Slagterier- (Anvendelse),Foregående års priser,2005,0.003
Told,100030 Mejerier-(Tilgang),100030 Mejerier- (Anvendelse),Løbende priser,2005,29.54
Told,100030 Mejerier-(Tilgang),100030 Mejerier- (Anvendelse),Foregående års priser,2005,26.833
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Løbende priser,2015,5629.418
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Eksport - (Anvendelse),Foregående års priser,2015,5134.484
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Løbende priser,2015,-1041.233
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),Lagre - (Anvendelse),Foregående års priser,2015,-941.001
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Løbende priser,2015,837.243
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),010000 Landbrug og gartneri- (Anvendelse),Foregående års priser,2015,827.11
Import inkl. told,010000 Landbrug og gartneri-(Tilgang),100010 Slagterier- (Anvendelse),Løbende priser,2015,146.584
